0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
Rockpool Bowl White/Carp 12cmdia,-0.024681465,-0.003230071,0.009220486,-0.017877165,0.007221396,-0.101202515,-0.019584603,-0.019787193,0.014431592,-0.005078836,-0.009719538,-0.040016475,0.131569178,0.003735284,0.003234217,-0.030985341,-0.024229557,-0.023388782,-0.026449693,0.031367369,0.031688752,-0.005393021,-0.061562331,0.03851626,0.030671302,-0.132228057,-0.054887454,-0.00694735,0.030731099,0.068937334,-0.033244514,-0.054829044,0.161983306,0.024664081,-0.037446888,0.111126183,-0.070289118,-0.178813954,0.01423139,-0.058909279
Astier de Villatte Adv Eau de Cologne   150ml,0.003067595,0.0925209,-0.082158091,-0.076703665,-0.199494698,-0.243015739,0.153991943,0.018094522,0.123646011,0.123345493,0.0008692,0.140520998,0.179348351,0.085900921,0.066863894,0.110756112,-0.061840406,-0.166618977,0.026451227,0.001891966,-0.120871119,0.037793907,-0.119353425,0.316465056,-0.158003715,-0.288529704,-0.46619163,0.116582323,0.043627142,-0.046652905,-0.02535028,0.129832218,0.366758847,0.076957204,0.164557735,0.200735103,0.013419046,-0.158172059,-0.063310828,0.284930931
Meguro Reverse Stripe Lunch Plate Nightfall 22cm,-0.035898718,0.031460803,0.126140146,0.096914182,-0.052291187,-0.165758913,0.104776537,0.097553701,-0.006356892,0.045544198,-0.022263544,-0.064369638,0.221595263,-0.073037276,-0.028763381,-0.206296994,-0.06222723,-0.020806364,-0.020784165,0.092655596,-0.021849971,-0.024280804,-0.032772846,0.027292257,0.020452691,-0.200614522,0.100394143,0.085110053,0.059000187,0.10017648,-0.035497245,-0.031689561,-0.045624093,0.102021048,0.072833726,-0.026665047,-0.174593409,-0.055458369,0.028866866,0.000772551
Acacia Jute Light Shade Natural 40diax40cmh,0.042294283,0.088716802,0.152906861,0.23979429,-0.018887095,-0.169131399,-0.170651926,0.12662507,-0.088898871,0.066377215,0.029327005,-0.17650732,0.202414553,0.023674679,-0.045041404,-0.317514831,0.145377331,0.200470228,-0.114786421,0.13511165,0.120745992,-0.086782951,-0.158138526,-0.051190596,-0.06036885,-0.150143629,-0.031586969,0.126567183,-0.023956604,0.200993118,-0.151989812,-0.003093523,-0.001090017,0.119074924,0.125656501,0.166608315,-0.404076319,-0.014643399,0.051076645,0.033758005
Cialda Waffle Bedspread/Blanket White D 235x260cm,0.022808001,-0.006924582,0.008143778,0.011894024,0.019990448,-0.082851916,-0.007972326,0.011242964,0.025255374,0.010675898,0.000953675,-0.036040953,0.037046466,-0.004211465,-0.010493984,-0.078093258,-0.032113211,-0.013386806,-0.015737219,0.03770606,0.048284623,-0.014822845,-0.030952523,-0.005917757,0.014234397,-0.079575951,-0.002669419,0.012589308,-0.001916574,0.05808166,-0.02856151,-0.003165033,0.068810501,0.01060098,0.014830118,0.062457419,-0.066515614,-0.040256934,0.005428472,-0.033257158
Red Butterfly Square Plate,0.012099612,0.044253257,-0.027650464,-0.016419067,-0.054723893,-0.120825582,0.053483876,0.013777365,0.056086193,0.06329748,-0.017983088,0.072763269,0.11036076,0.043087167,0.007395597,-0.003907723,-0.020681292,-0.061491076,-0.02843583,0.02562639,-0.04513648,0.011128211,-0.078743454,0.11530332,-0.078251264,-0.158096665,-0.215222642,0.030270029,0.008022451,-0.00770358,-0.029783163,0.047817581,0.215880871,0.01682716,-0.00201236,0.118438064,-0.032393819,-0.107214293,-0.029034188,0.103310454
Guarida Table Lamp w/Fabric Shade White 18x12x45cmh,-0.024712111,0.00552156,0.064052148,0.054853035,-0.04732195,-0.119601645,0.037801979,0.082592863,0.011319316,0.107244323,0.021530906,-0.137111464,-0.18507674,-0.038986536,-0.071940669,-0.160185604,0.023628501,0.046018329,-0.030519134,0.109242781,0.011471755,-0.048538991,-0.003721386,-0.144175765,-0.134837277,0.084859805,0.056483144,0.069173131,0.05403341,-0.025310653,-0.005950736,-0.059710706,0.004829248,0.016512696,0.086461465,-0.197928994,-0.066159072,0.045404066,0.034576193,0.076131459
Guarida Table Lamp w/Fabric Shade Grey 18x12x45cmh,0.09006161,0.001420215,-0.01314307,-0.049496978,0.041720674,-0.072971872,-0.053846701,-0.065147712,0.013306221,-0.006367264,0.00204682,-0.089101222,-0.140051193,-0.024622407,0.005390994,-0.100768928,-0.061033914,-0.047320011,-0.028378197,0.111715538,0.068327032,0.018138785,0.021864307,-0.176149369,-0.018643952,-0.011307072,0.014090641,0.001585903,0.036246464,-0.000609746,0.022205588,-0.073532129,0.101487216,-0.071916191,0.039520103,-0.006369945,-0.053169026,-0.028253599,-0.027122839,0.091486889
Guarida Table Lamp w/Metal Shade White 21x15x50cmh,-0.063172656,0.04363605,-0.001536226,-0.048660018,0.032495809,-0.050507912,-0.032604097,-0.046959244,-0.081733419,0.025697234,-0.013711177,-0.061181716,-0.11813496,-0.016395367,-0.079205569,-0.035777418,-0.046964614,-0.163972553,-0.065976685,0.054215315,0.015493692,-0.03695278,-0.044747975,-0.145294515,0.085287241,-0.035926887,-0.024881886,0.047515103,-0.064085119,0.118252522,-0.092120279,-0.097500974,0.175564894,-0.11656267,0.012993011,0.036255287,0.028016801,-0.093191248,-0.006373809,-0.015281942
Cialda Waffle Bedspread/Blanket White Q 250x260cm,0.004932643,0.033064868,-0.018882444,-0.014396213,0.050022319,-0.099124157,-0.020668109,-0.133805467,0.008849055,-0.050902209,-0.01427156,-0.04185199,0.017463347,-0.020289346,0.050284437,0.051476719,-0.033287867,-0.010953505,-0.036795247,0.048150664,0.098953878,-0.079943311,-0.042874487,-0.052245362,0.00541686,-0.122110261,0.003222604,-0.106173196,0.017462129,0.109978967,-0.021383024,-0.035804413,0.20977121,-0.138521293,-0.113400601,0.180305883,-0.083620151,-0.184183154,-0.009717364,-0.066092318
Glass Bell For ADV Candles,-0.008530363,0.012586093,-0.0865113,-0.045908686,-0.060059144,-0.116491562,0.094681722,0.018188259,0.091098235,0.007672711,-0.030075348,0.232828751,0.098202449,-0.027909045,0.048769088,0.122384122,-0.039602861,0.009082847,0.028171547,-0.000432941,-0.017753461,0.017943335,-0.059775414,0.123077634,-0.037493382,-0.127886581,-0.290790246,-0.025040985,-0.012288144,-0.020100074,-0.025183576,0.014541385,0.233439408,0.02879769,-0.023121567,0.246603079,0.047554288,-0.104985459,-0.042121077,0.012941232
Guarida Table Lamp w/Metal Shade Grey 21x15x50cmh,-0.145526351,-0.050756844,-0.050668471,0.005136461,-0.107112276,-0.127457098,-0.018097489,-0.026406949,0.20646116,0.167332222,0.053268726,-0.198554301,-0.099188219,0.076349594,-0.022699772,-0.003896682,-0.064609543,-0.101964231,-0.03310419,-0.027842476,0.019014244,0.04089025,0.130413545,-0.192551182,-0.06765419,0.106103864,-0.056548622,-0.121288971,-0.043368313,0.014816454,0.018022319,-0.025831898,0.374827527,0.009713942,0.037257221,-0.074354895,0.065997854,-0.177822932,0.070803758,0.065525219
Astier Cambridge Scented Candle    260gms,-0.023130995,0.085140356,-0.061482247,-0.033541773,-0.208745518,-0.315316096,0.169571132,0.05568112,0.108289028,0.107923334,0.006142455,0.122421581,0.142793968,0.081903562,0.044086042,0.049250903,-0.058176031,-0.111929151,0.00451528,0.060145601,-0.084525048,0.049012027,-0.086780016,0.248585901,-0.225176316,-0.32182482,-0.476667057,0.133546503,0.059889086,-0.077358933,-0.017872318,0.06376092,0.345649329,0.055361991,0.154197191,0.083387261,-0.029136582,-0.244791057,-0.047204416,0.340362119
Constance Charger Plate White D32.5cm,-0.035357743,0.064394131,-0.214057137,-0.051064356,-0.192772411,-0.140267726,0.162135993,0.180146113,0.13332609,0.065767491,-0.09731793,0.235589096,0.044591514,0.181956581,-0.019135973,0.032810185,-0.105768505,-0.200646609,0.06257836,0.041700832,-0.133168359,0.080361449,-0.131377524,0.25589428,-0.278847269,-0.238205605,-0.666646557,0.054291225,-0.045508905,-0.170059348,0.097774593,0.103190724,0.746061976,0.117174574,-0.004192345,0.315471047,-0.043074115,-0.213800494,-0.105877876,0.215770331
Guarida Table Lamp w/Metal Shade Copper 21x15x50cmh,0.04438867,0.134905428,0.001496718,-0.117916364,-0.010998389,-0.098316364,0.065313139,-0.133153241,0.086575612,0.044346502,0.049753704,-0.18302078,-0.051848378,-0.088335759,-0.098393118,-0.108121961,-0.11857587,-0.190338293,-0.129716436,0.124775497,0.134541967,-0.075457633,-0.056245088,-0.068887221,-0.056739031,-0.177683124,-0.036085856,0.148813993,-0.000129005,0.226953688,-0.056774911,-0.021392842,0.26781603,-0.09036417,0.005504525,-0.009323195,0.029411341,-0.25598933,0.09022734,0.019506196
Owl Egg Cup Sapphire 5cmdiax6cmh,-0.055461884,0.014281756,-0.023767235,-0.002077913,-0.024496891,-0.179990756,0.001636689,-0.038372844,0.01700257,-0.017756773,0.005431298,-0.1164143,0.142465524,-0.016716526,-0.005468439,-0.117740297,-0.007115888,0.00539312,-0.025639288,0.063386524,0.054395819,-0.02419862,0.0136853,0.025133022,0.04950572,-0.147238417,-0.029459597,0.030722696,-0.030845552,0.088040782,-0.061069256,0.044906478,0.202826836,0.07223525,0.045953418,0.180142636,-0.118498541,-0.174935714,0.008618565,0.076638032
Constance Dinner Plate  White D28.5cm,-0.017632223,0.057647835,-0.262787728,-0.066243227,-0.29643431,-0.284765054,0.206920381,0.274136112,0.187140738,0.159447199,-0.107890025,0.312711724,0.093163977,0.124505233,-0.006870863,-0.012173318,-0.12578945,-0.201773541,0.097850386,0.090776384,-0.155747836,0.084381087,-0.166752342,0.348060409,-0.342494486,-0.355211333,-0.883592979,0.115041366,-0.061215748,-0.197343932,0.04391737,0.154853664,0.857437077,0.301688476,0.03389499,0.265939831,-0.090228007,-0.270294762,-0.11001522,0.31308544
Ambient Pendant Light OffWhite XL 51cmdiax44cmh,0.07682874,0.268475697,-0.027303183,-0.03141153,0.007734786,-0.189484184,0.235585032,-0.05976134,-0.002713403,0.018750561,-0.162948436,0.186199295,-0.002007798,0.421564396,-0.353677748,-0.078790745,-0.149570552,0.110774275,-0.036544385,0.066030285,0.105964625,-0.029306036,0.028430737,0.244210046,-0.109552339,-0.176715928,-0.1803407,0.086800818,-0.024775382,0.129254308,-0.020184301,-0.076229539,-0.01928783,0.082754595,0.133292483,0.199681278,-0.277961245,-0.285030914,0.093901189,0.02535517
Cialda Waffle Euro Pillowcase Oyster 65x65cm,0.006141831,-0.032057786,0.027834215,-0.010115234,-0.016038901,-0.140667947,0.017077771,-0.032820905,0.012566193,0.062790438,-0.017947575,-0.089864821,0.096594856,0.029308681,-0.002758121,-0.055049352,-0.009339375,0.029369408,-0.053160671,0.054074285,0.045119505,0.016113866,-0.019569668,0.02838357,-0.078191578,-0.110715806,-0.019542011,-0.005029393,-0.007576419,0.041978606,-0.031941665,-0.026261411,0.088479803,-0.006664604,-0.000899327,-0.045964585,-0.067454312,-0.151582507,0.005281795,-0.000524971
Astier de Villatte Fugace Eau de Cologne   150ml,0.001408853,0.06255927,-0.063346711,-0.037345095,-0.121795346,-0.198631105,0.151520172,0.043846598,0.070037331,0.087238186,-0.025916807,0.171018548,0.05061795,0.059520222,0.048076638,0.127036081,-0.031738815,-0.050847176,0.027129434,0.027502176,-0.067917828,0.045504079,-0.049068472,0.170536806,-0.137839815,-0.210353984,-0.332749974,0.120009122,-0.014410663,-0.032454288,-0.052561969,0.111416198,0.171659388,0.066617249,0.111135432,0.136437806,-0.012352341,-0.047520532,-0.033067315,0.221088579
Constance Dessert Plate White D23cm,-0.0690139,0.065394378,-0.232586936,-0.062563867,-0.262915221,-0.179527953,0.205544886,0.229873223,0.181841695,0.080539855,-0.095213911,0.33972208,0.094195317,0.131598874,0.001020651,0.058923625,-0.109464773,-0.246611577,0.062739127,0.044189319,-0.158713013,0.084998576,-0.151962823,0.35252092,-0.286592927,-0.353303276,-0.829722734,0.063912201,-0.052095492,-0.178029787,0.082791131,0.11943956,0.874993651,0.17881545,0.038057782,0.347575292,-0.029756733,-0.254178028,-0.125383798,0.267254022
Ambient Pendant Light Off White L 35.5cmdiax29cmh,-0.149195584,0.00917693,-0.041224357,0.007548947,0.086313735,0.069155916,0.017149749,0.128372483,-0.095570801,0.068469161,0.025115088,-0.042762233,0.032898915,0.06059162,0.072970243,-0.08795491,-0.000649761,0.036488451,-0.096729567,0.010137973,-0.047438358,0.052875406,0.091424511,-0.028464469,-0.092189262,-0.046112123,-0.042673582,0.070993854,-0.016151786,-0.011268826,0.084157057,-0.004974981,0.025831214,0.210361669,0.117044196,-0.105459073,-0.025888229,0.004552033,-0.007586687,0.095517102
Storage Pouf w/Cushion Midnight & Off White 60x60x40cmh,-0.138846758,0.000153787,0.004876823,-0.095496176,-0.023043188,-0.246793915,0.0964567,-0.083407351,0.006434831,0.002210734,-0.120732926,-0.066391543,0.19297869,-0.012475796,0.043710681,0.075847894,-0.078046852,-0.038359253,0.019593465,0.035658661,0.012747874,0.106455121,-0.066658306,0.081690221,0.056352292,-0.183715955,-0.123886913,-0.080418766,0.005886545,0.128192205,-0.077793991,-0.010197137,0.120372815,0.004556354,0.061747989,0.152843371,-0.025036358,-0.258292621,0.013738417,-0.057279106
Cialda Waffle Pillowcase  Oyster 75x50cm PR,-0.050526816,-0.0314483,0.010705059,0.005058314,0.036662338,-0.090273288,0.017301067,-0.045382301,0.036674098,-0.036042999,-0.035169778,-0.056319094,0.101583315,0.006082207,0.002488361,-0.083172934,-0.005361776,0.006413662,-0.037849513,0.032626724,0.034004276,-0.025560896,-0.05970052,-0.014763122,0.030144501,0.055136074,0.050740935,-0.022965177,0.052195597,0.081731139,-0.005829282,-0.088555984,-0.028237024,-0.036098125,-0.048798343,0.09320534,-0.060922347,-0.186840849,0.009221242,-0.092634503
Constance Cereal bowl White D19cm,0.0108038,0.059851115,-0.260149496,-0.0715591,-0.299536805,-0.193960524,0.196133902,0.236245055,0.139861449,0.123189392,-0.060494038,0.319944975,0.082245351,0.146671955,-0.00620314,0.106793252,-0.115476734,-0.180408419,0.065917961,0.074024166,-0.139263029,0.076049244,-0.160594013,0.349906402,-0.332470183,-0.369254032,-0.792423025,0.098538525,-0.085998485,-0.197408231,0.055683633,0.152397338,0.809440837,0.236544491,0.045758762,0.273008684,-0.043824359,-0.233526461,-0.131834086,0.321828564
Ambient Pendant Light Off White M 23.5cmdiax33cmh,0.003243637,0.249683833,-0.090158355,0.075485551,0.360884924,0.075624542,-0.10879319,-0.282152176,-0.062047729,-0.0758861,-0.000284915,0.021350636,-0.064032005,0.058126689,-0.069664191,0.006163435,-0.021286002,0.076972776,-0.000541143,0.007760967,0.105530251,0.065324633,-0.06966639,0.001526691,0.065447437,-0.02288854,-0.141398344,0.073900016,-0.007601739,0.027861904,0.062461195,-0.051835144,0.143044211,-0.158131756,-0.140177899,0.097184218,-0.038618361,-0.060995575,-0.062937258,0.055925497
Astier Kobe Scented Candle   260gms,-0.039481507,0.061443229,-0.090995695,-0.054979162,-0.132964212,-0.121605195,0.075007581,0.01335696,0.037640469,0.058243142,-0.020444206,0.096329035,0.099006961,0.085847513,0.056765827,0.145121655,-0.040400565,-0.080761874,0.003212564,0.003941588,-0.052457951,0.089033315,-0.012464161,0.138983834,-0.1074488,-0.209154081,-0.306818052,0.015663889,-0.017193103,-0.002642993,-0.025348376,0.0782615,0.211511991,0.027182916,0.075217895,0.014975837,0.003106224,-0.085071583,-0.042381767,0.174401178
Constance Pasta Plate White D27cm,-0.097263918,0.043088195,-0.242007444,-0.043887674,-0.257669825,-0.244573274,0.218240547,0.339986101,0.178164027,0.161808781,-0.110903977,0.297147416,0.12764044,0.18395237,-0.034624826,-0.033845975,-0.106970032,-0.262999452,0.034967952,0.086249272,-0.146908979,0.078154704,-0.138073727,0.34874981,-0.340032069,-0.420703082,-0.820547002,0.161393029,0.008492045,-0.162406952,0.065953308,0.056397385,0.830455761,0.234514248,0.114642516,0.240997234,-0.08350143,-0.300709062,-0.11190731,0.266175324
Ambient Pendant Light Copper M 23.5cmdiax33cmh,-0.1122735,0.212296786,-0.195238454,0.141014431,0.174683319,-0.025611139,-0.0367989,0.157966066,-0.195971303,0.048784185,-0.004764789,0.002588867,-0.099969636,0.260967027,-0.101350919,-0.03909286,0.161838037,0.181502983,-0.045076281,0.018170128,-0.183036156,0.02729185,0.014984437,0.17031082,-0.008689646,-0.282893347,-0.042657966,-0.084667418,-0.10245366,-0.112074857,0.165790029,-0.047886529,-0.177691122,0.207288377,0.017504021,-0.254319416,-0.127699895,-0.080138478,-0.062686289,-0.016443215
Cialda Waffle Bedspread/Blanket Oyster Q 250x260cm,-0.025629177,-0.004681309,0.007322214,-0.009067743,0.001206647,-0.124704016,0.053256734,0.012095899,0.021358841,-0.012178154,-0.032938713,-0.029642897,0.127954342,-0.035497426,-0.002556584,-0.012398933,-0.03435635,-0.020011643,0.00600216,0.034651256,0.014460763,-0.011276044,-0.05539751,0.017303344,0.013336721,-0.071699451,-0.037854158,0.009330892,0.020977853,0.078140773,-0.045622148,0.006738819,0.083440247,0.009633389,-0.012896309,0.075371411,-0.064998551,-0.138459592,0.011698068,-0.049653308
Ambient Pendant Light Off-White S 15.5cmdiax23.5cmh,0.002529156,0.133922144,-0.034351137,0.06715068,0.221390712,0.034423897,-0.070079315,-0.197815541,-0.032928021,-0.031941557,0.002608711,-0.001436339,-0.019568836,0.030899601,-0.02833025,0.064754022,-0.020861825,0.071036564,0.001211218,0.011924612,0.070787748,0.036010656,-0.070723926,0.063500415,0.029506985,-0.07891145,-0.124501849,0.061693007,-0.014268807,0.009708265,-0.012234976,0.038714308,0.061785978,-0.065482484,-0.05045777,0.047153872,-0.031014913,-0.050451005,-0.035992055,0.046823625
Astier 1871 Commune de Paris Scented Candle   260gms,-0.027943968,0.034406462,-0.058944232,-0.045230933,-0.054835068,-0.127878826,0.077595414,-0.002827134,0.062703471,0.048077082,-0.020360122,0.090442308,0.093690288,0.022713383,0.035436893,0.029286084,-0.040912828,-0.050825294,0.002152314,0.026901541,-0.025897544,0.036171667,-0.059938835,0.090177708,-0.110230147,-0.14545823,-0.255810449,0.009501655,0.005326407,-0.00139837,-0.012110104,0.03049672,0.200229944,0.008966521,0.008144782,0.090087209,-0.021153651,-0.127937896,-0.034106969,0.094220779
Ambient Pendant Light Copper S 15.5cmdiax23.5cmh,0.096629934,0.022616143,-0.041826537,0.019174651,0.117141615,-0.158332365,-0.003571144,-0.056941775,0.052024462,0.072093315,0.015676755,-0.104441023,0.037726456,-0.069427983,0.001583306,-0.065555598,-0.097623649,0.033038685,-0.044554221,0.078863569,0.137216895,-0.031550323,0.015084947,-0.147535656,-0.15717154,-0.188591065,-0.006745837,0.012517586,0.055823178,0.053925143,-0.020923143,-0.103103256,0.157045486,0.05817552,-0.120211935,-0.039978967,-0.144258134,-0.221837202,0.026823737,0.033383851
Rattan Magazine Storage Basket Natural Lge 29cmh,-0.001413272,-0.09571416,-0.021355132,0.063325996,-0.10626914,-0.089138364,-0.012749797,0.079811201,-0.06231683,0.167370282,-0.072605961,-0.22269109,0.048606046,0.111121418,0.000243757,-0.106899096,0.033171138,0.031004828,-0.007707353,0.115678705,0.045097378,0.012622186,-0.032729873,0.065827418,-0.019370777,-0.052256325,0.10453888,-0.061076421,0.087257562,0.025602562,0.044061863,-0.210430918,-0.054587552,0.260553301,0.102342165,-0.329995413,-0.135355304,-0.292353933,0.028122397,-0.115598684
Owl Egg Cup Carp 5cmdiax6cmh,-0.043683915,-0.015994435,0.015882264,0.01953645,0.00854308,-0.143388661,0.006501738,0.042385551,-0.003233344,0.011527734,-0.032640594,-0.094353827,0.131908167,-0.018282795,-0.028077338,-0.174384505,-0.046703389,-0.014345357,-0.024499562,0.063484129,0.047754436,-0.019547982,-0.031007969,0.008903516,-0.002018904,-0.109579615,0.021476157,0.0265686,0.059855281,0.080080855,-0.040306479,-0.101945959,0.059486699,0.057777602,-0.00963662,0.004126623,-0.093381151,-0.180325575,0.024736983,-0.056740322
Astier Mantes la Jolie Scented Candle   260gms,-0.063385115,0.082326224,-0.159840137,-0.103581694,-0.140894571,-0.314813899,0.269980165,0.083248958,0.167161836,0.157314498,-0.056328201,0.380387716,0.21876364,0.122366328,0.17889605,0.218702598,-0.023891317,-0.218989066,0.020398467,-0.043712754,-0.160005385,0.13681432,-0.122624052,0.169720949,-0.215927996,-0.296477164,-0.845172177,0.160059263,0.031144127,-0.024840872,-0.02351015,0.173457023,0.424730292,0.047571381,0.098582649,0.202390731,-0.026749524,-0.162307285,-0.154591068,0.463721759
